[2022-09-19 23:30:54,730][PROCESS_MONITOR][INFO]python3(226213), Memory: 879 MiB, GPU Memory: 535 MiB
[2022-09-19 23:31:57,630][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:31:58,643][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:31:59,656][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:32:00,670][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:32:01,685][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:32:02,699][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:32:03,714][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:32:04,728][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:32:05,742][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:32:06,756][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:32:07,771][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:32:08,785][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:32:09,800][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:32:10,814][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:32:11,827][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:32:12,842][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:32:13,856][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:32:14,870][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:32:15,885][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:32:16,899][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:32:17,913][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:32:18,926][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:32:19,939][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:32:20,954][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:32:21,969][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:32:22,982][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:32:23,997][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:32:25,012][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:32:26,026][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:32:27,040][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:32:28,053][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:32:29,065][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:32:30,080][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:32:31,094][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:32:32,110][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:32:33,124][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:32:34,138][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:32:35,152][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:32:36,168][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:32:37,182][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:32:38,197][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:32:39,212][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:32:40,226][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:32:41,239][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:32:42,253][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:32:43,268][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:32:44,283][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:32:45,298][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:32:46,312][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:32:47,326][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:32:48,338][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:32:49,352][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:32:50,366][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:32:51,381][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:32:52,400][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:32:53,412][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:32:54,426][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:32:55,440][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:32:56,453][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:32:57,469][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:32:58,484][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:32:59,498][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:33:00,512][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:33:01,525][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:33:02,540][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:33:03,554][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:33:04,569][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:33:05,582][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:33:06,596][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:33:07,611][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:33:08,625][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:33:09,640][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:33:10,654][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:33:11,668][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:33:12,683][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:33:13,697][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:33:14,711][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:33:15,726][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:33:16,740][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:33:17,755][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:33:18,769][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:33:19,781][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:33:20,794][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:33:21,809][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:33:22,824][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:33:23,839][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:33:24,854][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:33:25,869][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:33:26,883][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:33:27,896][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:33:28,909][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:33:29,924][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:33:30,938][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:33:31,952][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:33:32,966][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:33:33,981][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:33:34,995][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:33:36,010][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:33:37,025][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:33:38,040][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:33:39,053][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:33:40,068][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:33:41,082][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:33:42,097][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:33:43,112][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:33:44,126][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:33:45,141][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:33:46,156][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:33:47,170][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:33:48,184][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:33:49,198][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:33:50,213][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:33:51,226][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:33:52,241][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:33:53,255][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:33:54,270][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:33:55,284][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:33:56,299][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:33:57,312][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:33:58,325][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:33:59,340][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:34:00,354][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:34:01,369][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:34:02,384][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:34:03,397][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:34:04,412][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:34:05,425][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:34:06,440][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:34:07,455][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:34:08,470][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:34:09,485][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:34:10,497][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:34:11,511][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:34:12,526][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:34:13,541][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:34:14,556][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:34:15,570][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:34:16,585][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:34:17,597][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:34:18,612][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:34:19,626][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:34:20,641][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:34:21,656][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:34:22,670][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:34:23,684][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:34:24,696][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:34:25,709][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:34:26,725][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:34:27,740][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:34:28,754][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:34:29,770][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:34:30,784][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:34:31,799][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:34:32,814][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:34:33,827][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:34:34,840][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:34:35,854][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:34:36,868][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-19 23:34:37,882][PROCESS_MONITOR][INFO]python3(226213), Memory: 924 MiB, GPU Memory: 535 MiB
