[2022-09-19 21:20:55,073][PROCESS_MONITOR][INFO]python3(206039), Memory: 1104 MiB, GPU Memory: 571 MiB
[2022-09-19 21:21:46,833][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:21:47,848][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:21:48,862][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:21:49,877][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:21:50,892][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:21:51,906][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:21:52,921][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:21:53,935][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:21:54,949][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:21:55,963][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:21:56,977][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:21:57,992][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:21:59,008][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:22:00,022][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:22:01,036][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:22:02,049][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:22:03,064][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:22:04,077][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:22:05,091][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:22:06,105][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:22:07,119][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:22:08,134][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:22:09,148][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:22:10,162][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:22:11,178][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:22:12,193][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:22:13,207][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:22:14,221][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:22:15,235][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:22:16,250][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:22:17,263][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:22:18,277][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:22:19,292][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:22:20,307][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:22:21,320][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:22:22,336][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:22:23,349][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:22:24,364][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:22:25,378][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:22:26,392][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:22:27,413][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:22:28,425][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:22:29,440][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:22:30,454][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:22:31,469][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:22:32,484][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:22:33,498][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:22:34,512][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:22:35,525][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:22:36,539][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:22:37,553][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:22:38,567][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:22:39,581][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:22:40,596][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:22:41,611][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:22:42,625][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:22:43,640][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:22:44,654][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:22:45,669][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:22:46,684][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:22:47,697][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:22:48,712][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:22:49,725][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:22:50,740][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:22:51,754][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:22:52,769][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:22:53,784][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:22:54,798][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:22:55,813][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:22:56,827][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:22:57,841][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:22:58,855][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:22:59,869][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:23:00,883][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:23:01,897][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:23:02,912][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:23:03,925][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:23:04,940][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:23:05,954][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:23:06,969][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:23:07,982][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:23:08,996][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:23:10,010][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:23:11,024][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:23:12,038][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:23:13,053][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:23:14,067][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:23:15,082][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:23:16,096][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:23:17,110][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:23:18,125][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:23:19,140][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:23:20,153][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:23:21,168][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:23:22,182][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:23:23,196][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:23:24,211][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:23:25,226][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:23:26,240][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:23:27,254][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:23:28,268][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:23:29,282][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:23:30,296][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:23:31,309][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:23:32,323][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:23:33,337][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:23:34,352][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:23:35,366][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:23:36,379][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:23:37,393][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:23:38,407][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:23:39,421][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:23:40,435][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:23:41,449][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:23:42,463][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:23:43,477][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:23:44,492][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:23:45,506][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:23:46,520][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:23:47,534][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:23:48,548][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:23:49,562][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:23:50,576][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:23:51,589][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:23:52,602][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:23:53,617][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:23:54,631][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:23:55,645][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:23:56,660][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:23:57,674][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:23:58,688][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:23:59,702][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:24:00,716][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:24:01,730][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:24:02,745][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:24:03,761][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:24:04,775][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:24:05,790][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:24:06,805][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:24:07,820][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:24:08,834][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:24:09,848][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:24:10,862][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:24:11,876][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:24:12,889][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:24:13,903][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:24:14,917][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:24:15,932][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:24:16,946][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:24:17,962][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:24:18,976][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:24:19,991][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:24:21,005][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:24:22,018][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:24:23,032][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:24:24,046][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:24:25,060][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:24:26,074][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:24:27,088][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:24:28,102][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:24:29,116][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:24:30,131][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
[2022-09-19 21:24:31,145][PROCESS_MONITOR][INFO]python3(206039), Memory: 2377 MiB, GPU Memory: 4499 MiB
