[2022-09-20 13:04:57,325][PROCESS_MONITOR][INFO]python3(238349), Memory: 880 MiB, GPU Memory: 535 MiB
[2022-09-20 13:08:41,502][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:08:42,516][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:08:43,529][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:08:44,543][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:08:45,557][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:08:46,571][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:08:47,585][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:08:48,599][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:08:49,613][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:08:50,627][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:08:51,641][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:08:52,656][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:08:53,670][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:08:54,684][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:08:55,697][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:08:56,712][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:08:57,726][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:08:58,740][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:08:59,754][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:09:00,769][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:09:01,783][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:09:02,798][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:09:03,812][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:09:04,827][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:09:05,841][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:09:06,856][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:09:07,869][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:09:08,883][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:09:09,897][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:09:10,912][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:09:11,926][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:09:12,941][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:09:13,956][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:09:14,970][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:09:15,983][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:09:16,996][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:09:18,010][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:09:19,024][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:09:20,038][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:09:21,052][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:09:22,066][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:09:23,081][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:09:24,095][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:09:25,108][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:09:26,122][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:09:27,137][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:09:28,151][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:09:29,165][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:09:30,179][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:09:31,193][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:09:32,207][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:09:33,222][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:09:34,235][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:09:35,249][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:09:36,264][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:09:37,277][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:09:38,291][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:09:39,305][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:09:40,320][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:09:41,334][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:09:42,347][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:09:43,360][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:09:44,374][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:09:45,389][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:09:46,403][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:09:47,418][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:09:48,432][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:09:49,447][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:09:50,462][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:09:51,476][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:09:52,490][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:09:53,504][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:09:54,518][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:09:55,532][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:09:56,545][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:09:57,560][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:09:58,574][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:09:59,589][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:10:00,603][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:10:01,618][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:10:02,632][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:10:03,645][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:10:04,658][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:10:05,673][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:10:06,687][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:10:07,701][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:10:08,716][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:10:09,730][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:10:10,744][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:10:11,756][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:10:12,770][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:10:13,784][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:10:14,798][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:10:15,812][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:10:16,826][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:10:17,840][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:10:18,852][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:10:19,867][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:10:20,881][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:10:21,895][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:10:22,908][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:10:23,922][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:10:24,936][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:10:25,949][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:10:26,963][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:10:27,977][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:10:28,992][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:10:30,006][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:10:31,020][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:10:32,034][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:10:33,048][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:10:34,063][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:10:35,076][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:10:36,090][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:10:37,104][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:10:38,118][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:10:39,132][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:10:40,146][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:10:41,161][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:10:42,175][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:10:43,189][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:10:44,204][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:10:45,218][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:10:46,232][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:10:47,246][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:10:48,260][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:10:49,274][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:10:50,288][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:10:51,303][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:10:52,317][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:10:53,332][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:10:54,346][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:10:55,360][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:10:56,373][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:10:57,388][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:10:58,402][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:10:59,417][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:11:00,432][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:11:01,446][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:11:02,461][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:11:03,476][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:11:04,490][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:11:05,504][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:11:06,518][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:11:07,533][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:11:08,547][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:11:09,562][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:11:10,577][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:11:11,591][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:11:12,606][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:11:13,620][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:11:14,634][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:11:15,648][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:11:16,663][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:11:17,676][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:11:18,690][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:11:19,704][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:11:20,719][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:11:21,733][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:11:22,748][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:11:23,762][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:11:24,775][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:11:25,789][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:11:26,804][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:11:27,818][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:11:28,832][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:11:29,847][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:11:30,861][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:11:31,876][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:11:32,891][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:11:33,905][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:11:34,918][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:11:35,932][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:11:36,946][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:11:37,960][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:11:38,973][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:11:39,988][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:11:41,002][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:11:42,016][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:11:43,031][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:11:44,044][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:11:45,057][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:11:46,071][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:11:47,086][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:11:48,100][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:11:49,115][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:11:50,129][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:11:51,144][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:11:52,158][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:11:53,173][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:11:54,186][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:11:55,200][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:11:56,215][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:11:57,230][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:11:58,244][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:11:59,258][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:12:00,273][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:12:01,288][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:12:02,302][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:12:03,315][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:12:04,330][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:12:05,344][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:12:06,359][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:12:07,373][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:12:08,388][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:12:09,402][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:12:10,416][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:12:11,430][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:12:12,444][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:12:13,458][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:12:14,473][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:12:15,488][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:12:16,502][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:12:17,516][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:12:18,531][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:12:19,545][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:12:20,558][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:12:21,572][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:12:22,586][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:12:23,601][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
[2022-09-20 13:12:24,615][PROCESS_MONITOR][INFO]python3(238349), Memory: 924 MiB, GPU Memory: 535 MiB
