[2022-09-19 23:53:49,079][PROCESS_MONITOR][INFO]python3(228865), Memory: 1662 MiB, GPU Memory: 635 MiB
[2022-09-19 23:54:07,356][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:54:08,371][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:54:09,385][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:54:10,400][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:54:11,414][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:54:12,428][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:54:13,444][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:54:14,458][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:54:15,472][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:54:16,485][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:54:17,500][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:54:18,511][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:54:19,524][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:54:20,537][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:54:21,552][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:54:22,565][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:54:23,580][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:54:24,594][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:54:25,608][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:54:26,622][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:54:27,635][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:54:28,647][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:54:29,662][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:54:30,677][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:54:31,692][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:54:32,705][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:54:33,720][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:54:34,733][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:54:35,747][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:54:36,760][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:54:37,774][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:54:38,788][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:54:39,803][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:54:40,817][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:54:41,831][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:54:42,845][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:54:43,860][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:54:44,873][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:54:45,888][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:54:46,900][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:54:47,915][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:54:48,929][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:54:49,943][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:54:50,958][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:54:51,973][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:54:52,987][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:54:54,002][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:54:55,016][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:54:56,029][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:54:57,043][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:54:58,057][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:54:59,071][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:55:00,085][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:55:01,100][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:55:02,113][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:55:03,125][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:55:04,139][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:55:05,153][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:55:06,167][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:55:07,182][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:55:08,196][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:55:09,211][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:55:10,224][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:55:11,239][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:55:12,253][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:55:13,268][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:55:14,282][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:55:15,297][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:55:16,310][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:55:17,324][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:55:18,338][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:55:19,352][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:55:20,366][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:55:21,380][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:55:22,394][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:55:23,409][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:55:24,423][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:55:25,438][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:55:26,452][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:55:27,466][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:55:28,481][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:55:29,495][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:55:30,509][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:55:31,523][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:55:32,537][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:55:33,552][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:55:34,568][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:55:35,582][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:55:36,597][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:55:37,611][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:55:38,625][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:55:39,640][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:55:40,653][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:55:41,668][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:55:42,683][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:55:43,698][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:55:44,712][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:55:45,725][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:55:46,740][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:55:47,754][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:55:48,767][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:55:49,782][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:55:50,795][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:55:51,809][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:55:52,824][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:55:53,837][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:55:54,851][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:55:55,865][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:55:56,879][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:55:57,892][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:55:58,906][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:55:59,919][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:56:00,933][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:56:01,947][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:56:02,959][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:56:03,974][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:56:04,987][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:56:06,001][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:56:07,016][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:56:08,030][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:56:09,043][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:56:10,057][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:56:11,072][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:56:12,084][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:56:13,098][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:56:14,111][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:56:15,125][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:56:16,138][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:56:17,153][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:56:18,167][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:56:19,181][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:56:20,195][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:56:21,209][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:56:22,221][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:56:23,235][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:56:24,249][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:56:25,264][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:56:26,277][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:56:27,291][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:56:28,304][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:56:29,318][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:56:30,332][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:56:31,346][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:56:32,361][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:56:33,375][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:56:34,389][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:56:35,403][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:56:36,417][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:56:37,432][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:56:38,445][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:56:39,460][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:56:40,474][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:56:41,488][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:56:42,502][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:56:43,516][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:56:44,530][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:56:45,544][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:56:46,557][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:56:47,572][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:56:48,586][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:56:49,600][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:56:50,613][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:56:51,627][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:56:52,641][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:56:53,656][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:56:54,669][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:56:55,684][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:56:56,698][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:56:57,712][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:56:58,725][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:56:59,739][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:57:00,754][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:57:01,768][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:57:02,782][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:57:03,796][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:57:04,811][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:57:05,824][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:57:06,838][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:57:07,852][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:57:08,866][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:57:09,880][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:57:10,894][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:57:11,909][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:57:12,923][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:57:13,935][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:57:14,949][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:57:15,963][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:57:16,977][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:57:17,991][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:57:19,005][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:57:20,019][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:57:21,033][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:57:22,046][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:57:23,061][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:57:24,076][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:57:25,090][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:57:26,105][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:57:27,119][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
[2022-09-19 23:57:28,133][PROCESS_MONITOR][INFO]python3(228865), Memory: 1705 MiB, GPU Memory: 641 MiB
