[2022-09-16 19:38:51,741][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 982 MiB, GPU Memory: 527 MiB
[2022-09-16 19:39:23,201][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1003 MiB, GPU Memory: 527 MiB
[2022-09-16 19:39:24,217][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1003 MiB, GPU Memory: 527 MiB
[2022-09-16 19:39:25,232][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1003 MiB, GPU Memory: 527 MiB
[2022-09-16 19:39:26,247][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1003 MiB, GPU Memory: 527 MiB
[2022-09-16 19:39:27,260][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1003 MiB, GPU Memory: 527 MiB
[2022-09-16 19:39:28,276][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1003 MiB, GPU Memory: 527 MiB
[2022-09-16 19:39:29,290][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1003 MiB, GPU Memory: 527 MiB
[2022-09-16 19:39:30,304][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1003 MiB, GPU Memory: 527 MiB
[2022-09-16 19:39:31,320][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1003 MiB, GPU Memory: 527 MiB
[2022-09-16 19:39:32,334][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1003 MiB, GPU Memory: 527 MiB
[2022-09-16 19:39:33,349][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1003 MiB, GPU Memory: 527 MiB
[2022-09-16 19:39:34,364][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1003 MiB, GPU Memory: 527 MiB
[2022-09-16 19:39:35,378][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1003 MiB, GPU Memory: 527 MiB
[2022-09-16 19:39:36,393][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1003 MiB, GPU Memory: 527 MiB
[2022-09-16 19:39:37,408][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1003 MiB, GPU Memory: 527 MiB
[2022-09-16 19:39:38,424][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1003 MiB, GPU Memory: 527 MiB
[2022-09-16 19:39:39,439][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1003 MiB, GPU Memory: 527 MiB
[2022-09-16 19:39:40,454][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1003 MiB, GPU Memory: 527 MiB
[2022-09-16 19:39:41,469][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1003 MiB, GPU Memory: 527 MiB
[2022-09-16 19:39:42,483][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1003 MiB, GPU Memory: 527 MiB
[2022-09-16 19:39:43,497][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1003 MiB, GPU Memory: 527 MiB
[2022-09-16 19:39:44,512][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1003 MiB, GPU Memory: 527 MiB
[2022-09-16 19:39:45,528][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1003 MiB, GPU Memory: 527 MiB
[2022-09-16 19:39:46,542][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1004 MiB, GPU Memory: 527 MiB
[2022-09-16 19:39:47,556][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1004 MiB, GPU Memory: 527 MiB
[2022-09-16 19:39:48,572][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1004 MiB, GPU Memory: 527 MiB
[2022-09-16 19:39:49,587][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1004 MiB, GPU Memory: 527 MiB
[2022-09-16 19:39:50,601][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1004 MiB, GPU Memory: 527 MiB
[2022-09-16 19:39:51,617][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1004 MiB, GPU Memory: 527 MiB
[2022-09-16 19:39:52,632][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1004 MiB, GPU Memory: 527 MiB
[2022-09-16 19:39:53,648][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1004 MiB, GPU Memory: 527 MiB
[2022-09-16 19:39:54,661][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1004 MiB, GPU Memory: 527 MiB
[2022-09-16 19:39:55,676][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1004 MiB, GPU Memory: 527 MiB
[2022-09-16 19:39:56,690][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1004 MiB, GPU Memory: 527 MiB
[2022-09-16 19:39:57,705][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1004 MiB, GPU Memory: 527 MiB
[2022-09-16 19:39:58,721][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1004 MiB, GPU Memory: 527 MiB
[2022-09-16 19:39:59,734][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1004 MiB, GPU Memory: 527 MiB
[2022-09-16 19:40:00,749][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1004 MiB, GPU Memory: 527 MiB
[2022-09-16 19:40:01,763][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1004 MiB, GPU Memory: 527 MiB
[2022-09-16 19:40:02,778][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1004 MiB, GPU Memory: 527 MiB
[2022-09-16 19:40:03,793][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1004 MiB, GPU Memory: 527 MiB
[2022-09-16 19:40:04,806][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1004 MiB, GPU Memory: 527 MiB
[2022-09-16 19:40:05,820][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1004 MiB, GPU Memory: 527 MiB
[2022-09-16 19:40:06,834][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1004 MiB, GPU Memory: 527 MiB
[2022-09-16 19:40:07,849][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1004 MiB, GPU Memory: 527 MiB
[2022-09-16 19:40:08,864][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1004 MiB, GPU Memory: 527 MiB
[2022-09-16 19:40:09,878][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1004 MiB, GPU Memory: 527 MiB
[2022-09-16 19:40:10,892][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1004 MiB, GPU Memory: 527 MiB
[2022-09-16 19:40:11,907][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1004 MiB, GPU Memory: 527 MiB
[2022-09-16 19:40:12,921][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1004 MiB, GPU Memory: 527 MiB
[2022-09-16 19:40:13,935][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1004 MiB, GPU Memory: 527 MiB
[2022-09-16 19:40:14,950][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1004 MiB, GPU Memory: 527 MiB
[2022-09-16 19:40:15,965][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1004 MiB, GPU Memory: 527 MiB
[2022-09-16 19:40:16,981][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1004 MiB, GPU Memory: 527 MiB
[2022-09-16 19:40:17,996][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1004 MiB, GPU Memory: 527 MiB
[2022-09-16 19:40:19,009][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1004 MiB, GPU Memory: 527 MiB
[2022-09-16 19:40:20,024][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1004 MiB, GPU Memory: 527 MiB
[2022-09-16 19:40:21,038][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1004 MiB, GPU Memory: 527 MiB
[2022-09-16 19:40:22,053][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1004 MiB, GPU Memory: 527 MiB
[2022-09-16 19:40:23,068][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1004 MiB, GPU Memory: 527 MiB
[2022-09-16 19:40:24,084][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1004 MiB, GPU Memory: 527 MiB
[2022-09-16 19:40:25,098][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1004 MiB, GPU Memory: 527 MiB
[2022-09-16 19:40:26,113][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1004 MiB, GPU Memory: 527 MiB
[2022-09-16 19:40:27,128][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1004 MiB, GPU Memory: 527 MiB
[2022-09-16 19:40:28,143][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1004 MiB, GPU Memory: 527 MiB
[2022-09-16 19:40:29,157][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1004 MiB, GPU Memory: 527 MiB
[2022-09-16 19:40:30,172][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1004 MiB, GPU Memory: 527 MiB
[2022-09-16 19:40:31,188][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1004 MiB, GPU Memory: 527 MiB
[2022-09-16 19:40:32,202][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1004 MiB, GPU Memory: 527 MiB
[2022-09-16 19:40:33,217][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1004 MiB, GPU Memory: 527 MiB
[2022-09-16 19:40:34,233][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1004 MiB, GPU Memory: 527 MiB
[2022-09-16 19:40:35,247][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1004 MiB, GPU Memory: 527 MiB
[2022-09-16 19:40:36,262][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1004 MiB, GPU Memory: 527 MiB
[2022-09-16 19:40:37,277][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1004 MiB, GPU Memory: 527 MiB
[2022-09-16 19:40:38,292][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1004 MiB, GPU Memory: 527 MiB
[2022-09-16 19:40:39,306][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1004 MiB, GPU Memory: 527 MiB
[2022-09-16 19:40:40,320][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1004 MiB, GPU Memory: 527 MiB
[2022-09-16 19:40:41,335][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1004 MiB, GPU Memory: 527 MiB
[2022-09-16 19:40:42,350][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1004 MiB, GPU Memory: 527 MiB
[2022-09-16 19:40:43,365][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1004 MiB, GPU Memory: 527 MiB
[2022-09-16 19:40:44,381][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1004 MiB, GPU Memory: 527 MiB
[2022-09-16 19:40:45,396][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1004 MiB, GPU Memory: 527 MiB
[2022-09-16 19:40:46,408][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1004 MiB, GPU Memory: 527 MiB
[2022-09-16 19:40:47,424][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1004 MiB, GPU Memory: 527 MiB
[2022-09-16 19:40:48,437][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1004 MiB, GPU Memory: 527 MiB
[2022-09-16 19:40:49,452][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1004 MiB, GPU Memory: 527 MiB
[2022-09-16 19:40:50,468][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1004 MiB, GPU Memory: 527 MiB
[2022-09-16 19:40:51,483][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1004 MiB, GPU Memory: 527 MiB
[2022-09-16 19:40:52,498][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1004 MiB, GPU Memory: 527 MiB
[2022-09-16 19:40:53,512][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1004 MiB, GPU Memory: 527 MiB
[2022-09-16 19:40:54,526][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1004 MiB, GPU Memory: 527 MiB
[2022-09-16 19:40:55,541][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1004 MiB, GPU Memory: 527 MiB
[2022-09-16 19:40:56,556][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1004 MiB, GPU Memory: 527 MiB
[2022-09-16 19:40:57,571][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1004 MiB, GPU Memory: 527 MiB
[2022-09-16 19:40:58,586][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1004 MiB, GPU Memory: 527 MiB
[2022-09-16 19:40:59,600][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1004 MiB, GPU Memory: 527 MiB
[2022-09-16 19:41:00,614][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1004 MiB, GPU Memory: 527 MiB
[2022-09-16 19:41:01,627][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1004 MiB, GPU Memory: 527 MiB
[2022-09-16 19:41:02,642][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1004 MiB, GPU Memory: 527 MiB
[2022-09-16 19:41:03,657][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1004 MiB, GPU Memory: 527 MiB
[2022-09-16 19:41:04,672][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1004 MiB, GPU Memory: 527 MiB
[2022-09-16 19:41:05,687][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1004 MiB, GPU Memory: 527 MiB
[2022-09-16 19:41:06,702][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1004 MiB, GPU Memory: 527 MiB
[2022-09-16 19:41:07,717][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1005 MiB, GPU Memory: 527 MiB
[2022-09-16 19:41:08,732][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1005 MiB, GPU Memory: 527 MiB
[2022-09-16 19:41:09,746][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1005 MiB, GPU Memory: 527 MiB
[2022-09-16 19:41:10,761][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1005 MiB, GPU Memory: 527 MiB
[2022-09-16 19:41:11,777][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1005 MiB, GPU Memory: 527 MiB
[2022-09-16 19:41:12,791][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1005 MiB, GPU Memory: 527 MiB
[2022-09-16 19:41:13,806][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1005 MiB, GPU Memory: 527 MiB
[2022-09-16 19:41:14,821][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1005 MiB, GPU Memory: 527 MiB
[2022-09-16 19:41:15,836][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1005 MiB, GPU Memory: 527 MiB
[2022-09-16 19:41:16,852][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1005 MiB, GPU Memory: 527 MiB
[2022-09-16 19:41:17,866][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1005 MiB, GPU Memory: 527 MiB
[2022-09-16 19:41:18,880][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1005 MiB, GPU Memory: 527 MiB
[2022-09-16 19:41:19,894][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1005 MiB, GPU Memory: 527 MiB
[2022-09-16 19:41:20,909][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1005 MiB, GPU Memory: 527 MiB
[2022-09-16 19:41:21,924][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1005 MiB, GPU Memory: 527 MiB
[2022-09-16 19:41:22,938][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1005 MiB, GPU Memory: 527 MiB
[2022-09-16 19:41:23,953][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1005 MiB, GPU Memory: 527 MiB
[2022-09-16 19:41:24,968][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1005 MiB, GPU Memory: 527 MiB
[2022-09-16 19:41:25,982][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1005 MiB, GPU Memory: 527 MiB
[2022-09-16 19:41:26,997][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1005 MiB, GPU Memory: 527 MiB
[2022-09-16 19:41:28,011][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1005 MiB, GPU Memory: 527 MiB
[2022-09-16 19:41:29,026][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1005 MiB, GPU Memory: 527 MiB
[2022-09-16 19:41:30,041][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1005 MiB, GPU Memory: 527 MiB
[2022-09-16 19:41:31,056][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1005 MiB, GPU Memory: 527 MiB
[2022-09-16 19:41:32,071][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1005 MiB, GPU Memory: 527 MiB
[2022-09-16 19:41:33,085][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1005 MiB, GPU Memory: 527 MiB
[2022-09-16 19:41:34,100][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1005 MiB, GPU Memory: 527 MiB
[2022-09-16 19:41:35,113][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1005 MiB, GPU Memory: 527 MiB
[2022-09-16 19:41:36,128][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1005 MiB, GPU Memory: 527 MiB
[2022-09-16 19:41:37,142][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1005 MiB, GPU Memory: 527 MiB
[2022-09-16 19:41:38,156][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1005 MiB, GPU Memory: 527 MiB
[2022-09-16 19:41:39,169][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1005 MiB, GPU Memory: 527 MiB
[2022-09-16 19:41:40,184][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1005 MiB, GPU Memory: 527 MiB
[2022-09-16 19:41:41,200][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1005 MiB, GPU Memory: 527 MiB
[2022-09-16 19:41:42,215][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1005 MiB, GPU Memory: 527 MiB
[2022-09-16 19:41:43,229][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1005 MiB, GPU Memory: 527 MiB
[2022-09-16 19:41:44,245][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1005 MiB, GPU Memory: 527 MiB
[2022-09-16 19:41:45,260][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1005 MiB, GPU Memory: 527 MiB
[2022-09-16 19:41:46,275][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1005 MiB, GPU Memory: 527 MiB
[2022-09-16 19:41:47,289][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1005 MiB, GPU Memory: 527 MiB
[2022-09-16 19:41:48,304][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1005 MiB, GPU Memory: 527 MiB
[2022-09-16 19:41:49,318][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1005 MiB, GPU Memory: 527 MiB
[2022-09-16 19:41:50,333][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1005 MiB, GPU Memory: 527 MiB
[2022-09-16 19:41:51,347][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1005 MiB, GPU Memory: 527 MiB
[2022-09-16 19:41:52,360][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1005 MiB, GPU Memory: 527 MiB
[2022-09-16 19:41:53,374][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1005 MiB, GPU Memory: 527 MiB
[2022-09-16 19:41:54,388][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1005 MiB, GPU Memory: 527 MiB
[2022-09-16 19:41:55,402][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1005 MiB, GPU Memory: 527 MiB
[2022-09-16 19:41:56,416][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1005 MiB, GPU Memory: 527 MiB
[2022-09-16 19:41:57,431][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1005 MiB, GPU Memory: 527 MiB
[2022-09-16 19:41:58,445][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1005 MiB, GPU Memory: 527 MiB
[2022-09-16 19:41:59,459][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1005 MiB, GPU Memory: 527 MiB
[2022-09-16 19:42:00,474][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1005 MiB, GPU Memory: 527 MiB
[2022-09-16 19:42:01,488][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1005 MiB, GPU Memory: 527 MiB
[2022-09-16 19:42:02,502][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1005 MiB, GPU Memory: 527 MiB
[2022-09-16 19:42:03,517][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1005 MiB, GPU Memory: 527 MiB
[2022-09-16 19:42:04,532][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1005 MiB, GPU Memory: 527 MiB
[2022-09-16 19:42:05,548][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1005 MiB, GPU Memory: 527 MiB
[2022-09-16 19:42:06,562][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1005 MiB, GPU Memory: 527 MiB
[2022-09-16 19:42:07,576][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1005 MiB, GPU Memory: 527 MiB
[2022-09-16 19:42:08,591][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1006 MiB, GPU Memory: 527 MiB
[2022-09-16 19:42:09,606][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1006 MiB, GPU Memory: 527 MiB
[2022-09-16 19:42:10,621][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1006 MiB, GPU Memory: 527 MiB
[2022-09-16 19:42:11,636][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1006 MiB, GPU Memory: 527 MiB
[2022-09-16 19:42:12,650][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1006 MiB, GPU Memory: 527 MiB
[2022-09-16 19:42:13,665][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1006 MiB, GPU Memory: 527 MiB
[2022-09-16 19:42:14,680][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1006 MiB, GPU Memory: 527 MiB
[2022-09-16 19:42:15,695][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1006 MiB, GPU Memory: 527 MiB
[2022-09-16 19:42:16,709][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1006 MiB, GPU Memory: 527 MiB
[2022-09-16 19:42:17,724][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1006 MiB, GPU Memory: 527 MiB
[2022-09-16 19:42:18,739][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1006 MiB, GPU Memory: 527 MiB
[2022-09-16 19:42:19,754][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1006 MiB, GPU Memory: 527 MiB
[2022-09-16 19:42:20,769][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1006 MiB, GPU Memory: 527 MiB
[2022-09-16 19:42:21,785][PROCESS_MONITOR][INFO]tritonserver(133662), Memory: 1006 MiB, GPU Memory: 527 MiB
