[2022-11-03 21:18:05,404][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2150 MiB, GPU Memory: 1037 MiB
[2022-11-03 21:19:13,388][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:19:14,403][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:19:15,418][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:19:16,432][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:19:17,446][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:19:18,460][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:19:19,475][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:19:20,490][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:19:21,505][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:19:22,520][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:19:23,535][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:19:24,549][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:19:25,561][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:19:26,575][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:19:27,590][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:19:28,606][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:19:29,620][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:19:30,634][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:19:31,649][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:19:32,664][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:19:33,678][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:19:34,692][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:19:35,707][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:19:36,722][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:19:37,736][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:19:38,750][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:19:39,765][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:19:40,779][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:19:41,794][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:19:42,809][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:19:43,824][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:19:44,838][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:19:45,853][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:19:46,866][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:19:47,880][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:19:48,895][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:19:49,909][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:19:50,923][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:19:51,938][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:19:52,953][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:19:53,967][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:19:54,982][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:19:55,997][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:19:57,011][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:19:58,026][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:19:59,041][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:20:00,060][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:20:01,075][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:20:02,089][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:20:03,104][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:20:04,119][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:20:05,133][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:20:06,147][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:20:07,163][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:20:08,178][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:20:09,192][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:20:10,207][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:20:11,227][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:20:12,242][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:20:13,257][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:20:14,272][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:20:15,286][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:20:16,299][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:20:17,314][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:20:18,329][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:20:19,344][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:20:20,358][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:20:21,373][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:20:22,387][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:20:23,401][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:20:24,415][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:20:25,430][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:20:26,444][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:20:27,459][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:20:28,474][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:20:29,487][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:20:30,503][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:20:31,518][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:20:32,531][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:20:33,545][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:20:34,560][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:20:35,575][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:20:36,590][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:20:37,605][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:20:38,619][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:20:39,634][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:20:40,650][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:20:41,664][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:20:42,678][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:20:43,693][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:20:44,708][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:20:45,722][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:20:46,736][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:20:47,751][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:20:48,766][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:20:49,780][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:20:50,793][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:20:51,808][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:20:52,824][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:20:53,838][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:20:54,854][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:20:55,868][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:20:56,882][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:20:57,898][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:20:58,912][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:20:59,927][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:21:00,942][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:21:01,956][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:21:02,971][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:21:03,986][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:21:05,000][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:21:06,014][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:21:07,029][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:21:08,043][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:21:09,058][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:21:10,074][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:21:11,088][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:21:12,102][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:21:13,116][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:21:14,131][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:21:15,145][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:21:16,159][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:21:17,174][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:21:18,189][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:21:19,204][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:21:20,219][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:21:21,233][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:21:22,248][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:21:23,263][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:21:24,278][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:21:25,292][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:21:26,308][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:21:27,323][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:21:28,338][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:21:29,353][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:21:30,367][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
[2022-11-03 21:21:31,382][PROCESS_MONITOR][INFO]tritonserver(333168), Memory: 2742 MiB, GPU Memory: 1231 MiB
