[2022-09-16 19:10:20,429][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 986 MiB, GPU Memory: 609 MiB
[2022-09-16 19:11:00,024][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1051 MiB, GPU Memory: 609 MiB
[2022-09-16 19:11:01,037][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1060 MiB, GPU Memory: 609 MiB
[2022-09-16 19:11:02,050][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1060 MiB, GPU Memory: 609 MiB
[2022-09-16 19:11:03,065][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1064 MiB, GPU Memory: 609 MiB
[2022-09-16 19:11:04,078][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1064 MiB, GPU Memory: 609 MiB
[2022-09-16 19:11:05,092][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1064 MiB, GPU Memory: 609 MiB
[2022-09-16 19:11:06,106][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1064 MiB, GPU Memory: 609 MiB
[2022-09-16 19:11:07,120][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1064 MiB, GPU Memory: 609 MiB
[2022-09-16 19:11:08,136][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1068 MiB, GPU Memory: 609 MiB
[2022-09-16 19:11:09,150][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1068 MiB, GPU Memory: 609 MiB
[2022-09-16 19:11:10,165][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1068 MiB, GPU Memory: 609 MiB
[2022-09-16 19:11:11,179][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1068 MiB, GPU Memory: 609 MiB
[2022-09-16 19:11:12,194][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1068 MiB, GPU Memory: 609 MiB
[2022-09-16 19:11:13,208][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1068 MiB, GPU Memory: 609 MiB
[2022-09-16 19:11:14,223][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1072 MiB, GPU Memory: 609 MiB
[2022-09-16 19:11:15,238][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1072 MiB, GPU Memory: 609 MiB
[2022-09-16 19:11:16,253][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1072 MiB, GPU Memory: 609 MiB
[2022-09-16 19:11:17,267][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1072 MiB, GPU Memory: 609 MiB
[2022-09-16 19:11:18,282][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1076 MiB, GPU Memory: 609 MiB
[2022-09-16 19:11:19,296][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1076 MiB, GPU Memory: 609 MiB
[2022-09-16 19:11:20,310][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1076 MiB, GPU Memory: 609 MiB
[2022-09-16 19:11:21,324][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1076 MiB, GPU Memory: 609 MiB
[2022-09-16 19:11:22,338][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1076 MiB, GPU Memory: 609 MiB
[2022-09-16 19:11:23,352][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1076 MiB, GPU Memory: 609 MiB
[2022-09-16 19:11:24,365][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1076 MiB, GPU Memory: 609 MiB
[2022-09-16 19:11:25,378][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1076 MiB, GPU Memory: 609 MiB
[2022-09-16 19:11:26,393][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1076 MiB, GPU Memory: 609 MiB
[2022-09-16 19:11:27,407][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1080 MiB, GPU Memory: 609 MiB
[2022-09-16 19:11:28,421][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1080 MiB, GPU Memory: 609 MiB
[2022-09-16 19:11:29,437][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1080 MiB, GPU Memory: 609 MiB
[2022-09-16 19:11:30,452][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1080 MiB, GPU Memory: 609 MiB
[2022-09-16 19:11:31,466][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1080 MiB, GPU Memory: 609 MiB
[2022-09-16 19:11:32,480][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1084 MiB, GPU Memory: 609 MiB
[2022-09-16 19:11:33,495][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1084 MiB, GPU Memory: 609 MiB
[2022-09-16 19:11:34,510][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1084 MiB, GPU Memory: 609 MiB
[2022-09-16 19:11:35,525][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1084 MiB, GPU Memory: 609 MiB
[2022-09-16 19:11:36,540][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1084 MiB, GPU Memory: 609 MiB
[2022-09-16 19:11:37,555][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1084 MiB, GPU Memory: 609 MiB
[2022-09-16 19:11:38,570][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1088 MiB, GPU Memory: 609 MiB
[2022-09-16 19:11:39,584][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1088 MiB, GPU Memory: 609 MiB
[2022-09-16 19:11:40,600][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1088 MiB, GPU Memory: 609 MiB
[2022-09-16 19:11:41,614][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1088 MiB, GPU Memory: 609 MiB
[2022-09-16 19:11:42,629][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1088 MiB, GPU Memory: 609 MiB
[2022-09-16 19:11:43,644][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1088 MiB, GPU Memory: 609 MiB
[2022-09-16 19:11:44,660][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1088 MiB, GPU Memory: 609 MiB
[2022-09-16 19:11:45,674][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1088 MiB, GPU Memory: 609 MiB
[2022-09-16 19:11:46,689][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1088 MiB, GPU Memory: 609 MiB
[2022-09-16 19:11:47,704][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1088 MiB, GPU Memory: 609 MiB
[2022-09-16 19:11:48,720][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1088 MiB, GPU Memory: 609 MiB
[2022-09-16 19:11:49,734][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1088 MiB, GPU Memory: 609 MiB
[2022-09-16 19:11:50,748][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1088 MiB, GPU Memory: 609 MiB
[2022-09-16 19:11:51,763][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1088 MiB, GPU Memory: 609 MiB
[2022-09-16 19:11:52,776][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1088 MiB, GPU Memory: 609 MiB
[2022-09-16 19:11:53,791][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1088 MiB, GPU Memory: 609 MiB
[2022-09-16 19:11:54,806][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1088 MiB, GPU Memory: 609 MiB
[2022-09-16 19:11:55,820][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1088 MiB, GPU Memory: 609 MiB
[2022-09-16 19:11:56,835][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1088 MiB, GPU Memory: 609 MiB
[2022-09-16 19:11:57,849][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1088 MiB, GPU Memory: 609 MiB
[2022-09-16 19:11:58,864][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1088 MiB, GPU Memory: 609 MiB
[2022-09-16 19:11:59,877][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1088 MiB, GPU Memory: 609 MiB
[2022-09-16 19:12:00,892][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1088 MiB, GPU Memory: 609 MiB
[2022-09-16 19:12:01,907][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1088 MiB, GPU Memory: 609 MiB
[2022-09-16 19:12:02,922][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1088 MiB, GPU Memory: 609 MiB
[2022-09-16 19:12:03,936][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1088 MiB, GPU Memory: 609 MiB
[2022-09-16 19:12:04,951][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1088 MiB, GPU Memory: 609 MiB
[2022-09-16 19:12:05,966][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1088 MiB, GPU Memory: 609 MiB
[2022-09-16 19:12:06,980][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1092 MiB, GPU Memory: 609 MiB
[2022-09-16 19:12:07,996][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1092 MiB, GPU Memory: 609 MiB
[2022-09-16 19:12:09,010][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1092 MiB, GPU Memory: 609 MiB
[2022-09-16 19:12:10,025][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1092 MiB, GPU Memory: 609 MiB
[2022-09-16 19:12:11,038][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1092 MiB, GPU Memory: 609 MiB
[2022-09-16 19:12:12,052][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1092 MiB, GPU Memory: 609 MiB
[2022-09-16 19:12:13,066][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1092 MiB, GPU Memory: 609 MiB
[2022-09-16 19:12:14,080][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1092 MiB, GPU Memory: 609 MiB
[2022-09-16 19:12:15,095][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1092 MiB, GPU Memory: 609 MiB
[2022-09-16 19:12:16,110][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1092 MiB, GPU Memory: 609 MiB
[2022-09-16 19:12:17,124][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1092 MiB, GPU Memory: 609 MiB
[2022-09-16 19:12:18,138][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1092 MiB, GPU Memory: 609 MiB
[2022-09-16 19:12:19,151][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1092 MiB, GPU Memory: 609 MiB
[2022-09-16 19:12:20,166][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1092 MiB, GPU Memory: 609 MiB
[2022-09-16 19:12:21,180][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1092 MiB, GPU Memory: 609 MiB
[2022-09-16 19:12:22,196][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1092 MiB, GPU Memory: 609 MiB
[2022-09-16 19:12:23,210][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1096 MiB, GPU Memory: 609 MiB
[2022-09-16 19:12:24,224][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1096 MiB, GPU Memory: 609 MiB
[2022-09-16 19:12:25,238][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1096 MiB, GPU Memory: 609 MiB
[2022-09-16 19:12:26,253][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1096 MiB, GPU Memory: 609 MiB
[2022-09-16 19:12:27,268][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1096 MiB, GPU Memory: 609 MiB
[2022-09-16 19:12:28,282][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1096 MiB, GPU Memory: 609 MiB
[2022-09-16 19:12:29,296][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1096 MiB, GPU Memory: 609 MiB
[2022-09-16 19:12:30,310][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1096 MiB, GPU Memory: 609 MiB
[2022-09-16 19:12:31,325][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1096 MiB, GPU Memory: 609 MiB
[2022-09-16 19:12:32,339][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1096 MiB, GPU Memory: 609 MiB
[2022-09-16 19:12:33,354][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1096 MiB, GPU Memory: 609 MiB
[2022-09-16 19:12:34,368][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1096 MiB, GPU Memory: 609 MiB
[2022-09-16 19:12:35,382][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1096 MiB, GPU Memory: 609 MiB
[2022-09-16 19:12:36,397][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1096 MiB, GPU Memory: 609 MiB
[2022-09-16 19:12:37,410][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1096 MiB, GPU Memory: 609 MiB
[2022-09-16 19:12:38,424][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1096 MiB, GPU Memory: 609 MiB
[2022-09-16 19:12:39,439][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1096 MiB, GPU Memory: 609 MiB
[2022-09-16 19:12:40,454][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1096 MiB, GPU Memory: 609 MiB
[2022-09-16 19:12:41,467][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1096 MiB, GPU Memory: 609 MiB
[2022-09-16 19:12:42,482][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1096 MiB, GPU Memory: 609 MiB
[2022-09-16 19:12:43,496][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1096 MiB, GPU Memory: 609 MiB
[2022-09-16 19:12:44,510][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1096 MiB, GPU Memory: 609 MiB
[2022-09-16 19:12:45,524][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1096 MiB, GPU Memory: 609 MiB
[2022-09-16 19:12:46,538][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1096 MiB, GPU Memory: 609 MiB
[2022-09-16 19:12:47,552][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1096 MiB, GPU Memory: 609 MiB
[2022-09-16 19:12:48,566][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1096 MiB, GPU Memory: 609 MiB
[2022-09-16 19:12:49,579][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1096 MiB, GPU Memory: 609 MiB
[2022-09-16 19:12:50,593][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1096 MiB, GPU Memory: 609 MiB
[2022-09-16 19:12:51,608][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1096 MiB, GPU Memory: 609 MiB
[2022-09-16 19:12:52,622][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1096 MiB, GPU Memory: 609 MiB
[2022-09-16 19:12:53,636][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1096 MiB, GPU Memory: 609 MiB
[2022-09-16 19:12:54,649][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1096 MiB, GPU Memory: 609 MiB
[2022-09-16 19:12:55,664][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1096 MiB, GPU Memory: 609 MiB
[2022-09-16 19:12:56,678][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1096 MiB, GPU Memory: 609 MiB
[2022-09-16 19:12:57,693][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1096 MiB, GPU Memory: 609 MiB
[2022-09-16 19:12:58,707][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1096 MiB, GPU Memory: 609 MiB
[2022-09-16 19:12:59,721][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1096 MiB, GPU Memory: 609 MiB
[2022-09-16 19:13:00,735][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1096 MiB, GPU Memory: 609 MiB
[2022-09-16 19:13:01,750][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1096 MiB, GPU Memory: 609 MiB
[2022-09-16 19:13:02,764][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1096 MiB, GPU Memory: 609 MiB
[2022-09-16 19:13:03,778][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1096 MiB, GPU Memory: 609 MiB
[2022-09-16 19:13:04,793][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1096 MiB, GPU Memory: 609 MiB
[2022-09-16 19:13:05,808][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1096 MiB, GPU Memory: 609 MiB
[2022-09-16 19:13:06,821][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1096 MiB, GPU Memory: 609 MiB
[2022-09-16 19:13:07,835][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1096 MiB, GPU Memory: 609 MiB
[2022-09-16 19:13:08,850][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1096 MiB, GPU Memory: 609 MiB
[2022-09-16 19:13:09,864][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1096 MiB, GPU Memory: 609 MiB
[2022-09-16 19:13:10,878][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1096 MiB, GPU Memory: 609 MiB
[2022-09-16 19:13:11,892][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1096 MiB, GPU Memory: 609 MiB
[2022-09-16 19:13:12,906][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1096 MiB, GPU Memory: 609 MiB
[2022-09-16 19:13:13,921][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1096 MiB, GPU Memory: 609 MiB
[2022-09-16 19:13:14,936][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1096 MiB, GPU Memory: 609 MiB
[2022-09-16 19:13:15,949][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1096 MiB, GPU Memory: 609 MiB
[2022-09-16 19:13:16,963][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1096 MiB, GPU Memory: 609 MiB
[2022-09-16 19:13:17,978][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1096 MiB, GPU Memory: 609 MiB
[2022-09-16 19:13:18,992][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1096 MiB, GPU Memory: 609 MiB
[2022-09-16 19:13:20,005][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1096 MiB, GPU Memory: 609 MiB
[2022-09-16 19:13:21,020][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1096 MiB, GPU Memory: 609 MiB
[2022-09-16 19:13:22,034][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1096 MiB, GPU Memory: 609 MiB
[2022-09-16 19:13:23,048][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1096 MiB, GPU Memory: 609 MiB
[2022-09-16 19:13:24,061][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1096 MiB, GPU Memory: 609 MiB
[2022-09-16 19:13:25,074][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1096 MiB, GPU Memory: 609 MiB
[2022-09-16 19:13:26,088][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1096 MiB, GPU Memory: 609 MiB
[2022-09-16 19:13:27,102][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1096 MiB, GPU Memory: 609 MiB
[2022-09-16 19:13:28,117][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1096 MiB, GPU Memory: 609 MiB
[2022-09-16 19:13:29,132][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1096 MiB, GPU Memory: 609 MiB
[2022-09-16 19:13:30,145][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1096 MiB, GPU Memory: 609 MiB
[2022-09-16 19:13:31,160][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1096 MiB, GPU Memory: 609 MiB
[2022-09-16 19:13:32,173][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1096 MiB, GPU Memory: 609 MiB
[2022-09-16 19:13:33,188][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1096 MiB, GPU Memory: 609 MiB
[2022-09-16 19:13:34,202][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1096 MiB, GPU Memory: 609 MiB
[2022-09-16 19:13:35,216][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1096 MiB, GPU Memory: 609 MiB
[2022-09-16 19:13:36,230][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1096 MiB, GPU Memory: 609 MiB
[2022-09-16 19:13:37,245][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1096 MiB, GPU Memory: 609 MiB
[2022-09-16 19:13:38,259][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1096 MiB, GPU Memory: 609 MiB
[2022-09-16 19:13:39,273][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1096 MiB, GPU Memory: 609 MiB
[2022-09-16 19:13:40,288][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1096 MiB, GPU Memory: 609 MiB
[2022-09-16 19:13:41,302][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1096 MiB, GPU Memory: 609 MiB
[2022-09-16 19:13:42,317][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1096 MiB, GPU Memory: 609 MiB
[2022-09-16 19:13:43,332][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1096 MiB, GPU Memory: 609 MiB
[2022-09-16 19:13:44,345][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1096 MiB, GPU Memory: 609 MiB
[2022-09-16 19:13:45,360][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1096 MiB, GPU Memory: 609 MiB
[2022-09-16 19:13:46,375][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1096 MiB, GPU Memory: 609 MiB
[2022-09-16 19:13:47,389][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1096 MiB, GPU Memory: 609 MiB
[2022-09-16 19:13:48,404][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1096 MiB, GPU Memory: 609 MiB
[2022-09-16 19:13:49,418][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1096 MiB, GPU Memory: 609 MiB
[2022-09-16 19:13:50,432][PROCESS_MONITOR][INFO]tritonserver(120344), Memory: 1096 MiB, GPU Memory: 609 MiB
