[2022-11-06 16:00:51,311][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2138 MiB, GPU Memory: 1037 MiB
[2022-11-06 16:01:18,724][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2727 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:01:19,739][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2728 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:01:20,754][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2728 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:01:21,768][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2728 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:01:22,782][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2728 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:01:23,797][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2728 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:01:24,812][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2728 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:01:25,827][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2728 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:01:26,842][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2728 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:01:27,856][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2728 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:01:28,871][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2729 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:01:29,886][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2729 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:01:30,901][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2729 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:01:31,920][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2729 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:01:32,935][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2729 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:01:33,950][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2729 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:01:34,964][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2729 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:01:35,979][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2729 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:01:36,992][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2729 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:01:38,007][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2729 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:01:39,022][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2729 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:01:40,036][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2729 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:01:41,051][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2729 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:01:42,065][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2729 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:01:43,079][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2729 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:01:44,094][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2729 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:01:45,108][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2729 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:01:46,123][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2729 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:01:47,138][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2729 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:01:48,153][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2729 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:01:49,167][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2729 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:01:50,182][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2729 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:01:51,196][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2729 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:01:52,211][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2729 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:01:53,226][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2729 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:01:54,241][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2729 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:01:55,256][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2729 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:01:56,271][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2729 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:01:57,285][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2729 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:01:58,300][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2729 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:01:59,315][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2729 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:02:00,330][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2729 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:02:01,344][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2729 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:02:02,359][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2729 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:02:03,373][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2729 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:02:04,387][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2729 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:02:05,402][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2729 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:02:06,417][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2729 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:02:07,432][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2729 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:02:08,446][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2729 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:02:09,460][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2729 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:02:10,475][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2729 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:02:11,489][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2729 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:02:12,502][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2729 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:02:13,517][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2729 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:02:14,536][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2730 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:02:15,551][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2730 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:02:16,565][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2730 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:02:17,579][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2730 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:02:18,593][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2730 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:02:19,607][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:02:20,622][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:02:21,636][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:02:22,650][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:02:23,664][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:02:24,678][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:02:25,692][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:02:26,706][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:02:27,719][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:02:28,734][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:02:29,748][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:02:30,762][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:02:31,777][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:02:32,792][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:02:33,807][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:02:34,821][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:02:35,834][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:02:36,849][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:02:37,863][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:02:38,878][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:02:39,891][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:02:40,906][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:02:41,919][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:02:42,933][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:02:43,948][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:02:44,962][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:02:45,977][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:02:46,989][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:02:48,003][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:02:49,017][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:02:50,032][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:02:51,046][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:02:52,060][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:02:53,074][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:02:54,090][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:02:55,104][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:02:56,123][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:02:57,137][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:02:58,151][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:02:59,166][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:03:00,181][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:03:01,196][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:03:02,210][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:03:03,223][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:03:04,238][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:03:05,251][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:03:06,266][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:03:07,279][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:03:08,294][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:03:09,308][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:03:10,322][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:03:11,336][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:03:12,351][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:03:13,365][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:03:14,380][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:03:15,393][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:03:16,408][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:03:17,422][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:03:18,436][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:03:19,450][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:03:20,464][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:03:21,479][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:03:22,494][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:03:23,508][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:03:24,523][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:03:25,538][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:03:26,552][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:03:27,566][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:03:28,580][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:03:29,594][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:03:30,609][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:03:31,624][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:03:32,639][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:03:33,654][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:03:34,669][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:03:35,684][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:03:36,699][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:03:37,715][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:03:38,729][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:03:39,743][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:03:40,758][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:03:41,772][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:03:42,786][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:03:43,801][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:03:44,815][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:03:45,830][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:03:46,843][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:03:47,858][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:03:48,873][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:03:49,887][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:03:50,902][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:03:51,916][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:03:52,931][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:03:53,946][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:03:54,961][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:03:55,974][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:03:56,989][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:03:58,004][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:03:59,018][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:04:00,033][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:04:01,047][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:04:02,062][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:04:03,076][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:04:04,090][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:04:05,105][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:04:06,118][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:04:07,133][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:04:08,147][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:04:09,162][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:04:10,175][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:04:11,190][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:04:12,204][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:04:13,219][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:04:14,234][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:04:15,248][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:04:16,263][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
[2022-11-06 16:04:17,278][PROCESS_MONITOR][INFO]tritonserver(479629), Memory: 2731 MiB, GPU Memory: 1231 MiB
