[2022-09-16 02:22:26,505][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:23:00,043][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:23:01,060][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:23:02,075][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:23:03,091][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:23:04,107][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:23:05,123][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:23:06,139][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:23:07,155][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:23:08,171][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:23:09,187][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:23:10,203][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:23:11,219][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:23:12,235][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:23:13,250][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:23:14,267][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:23:15,283][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:23:16,298][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:23:17,314][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:23:18,331][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:23:19,347][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:23:20,363][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:23:21,379][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:23:22,395][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:23:23,412][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:23:24,427][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:23:25,443][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:23:26,459][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:23:27,475][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:23:28,491][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:23:29,507][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:23:30,523][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:23:31,539][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:23:32,554][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:23:33,571][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:23:34,587][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:23:35,603][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:23:36,620][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:23:37,637][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:23:38,653][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:23:39,670][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:23:40,687][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:23:41,703][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:23:42,720][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:23:43,736][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:23:44,752][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:23:45,769][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:23:46,783][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:23:47,798][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:23:48,813][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:23:49,829][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:23:50,844][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:23:51,861][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:23:52,876][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:23:53,890][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:23:54,906][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:23:55,921][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:23:56,937][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:23:57,952][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:23:58,975][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:23:59,996][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:24:01,011][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:24:02,027][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:24:03,043][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:24:04,060][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:24:05,076][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:24:06,093][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:24:07,109][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:24:08,126][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:24:09,143][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:24:10,159][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:24:11,175][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:24:12,192][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:24:13,208][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:24:14,225][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:24:15,241][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:24:16,258][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:24:17,274][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:24:18,291][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:24:19,310][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:24:20,326][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:24:21,342][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:24:22,359][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:24:23,375][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:24:24,389][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:24:25,405][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:24:26,421][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:24:27,437][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:24:28,454][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:24:29,471][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:24:30,487][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:24:31,503][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:24:32,519][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:24:33,535][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:24:34,550][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:24:35,567][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:24:36,583][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:24:37,599][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:24:38,615][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:24:39,631][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:24:40,647][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:24:41,661][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:24:42,677][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:24:43,693][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:24:44,710][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:24:45,727][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:24:46,743][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:24:47,759][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:24:48,775][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:24:49,791][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:24:50,806][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:24:51,821][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:24:52,837][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:24:53,854][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:24:54,871][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:24:55,887][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:24:56,903][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:24:57,919][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:24:58,935][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:24:59,951][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:25:00,967][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:25:01,983][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:25:02,999][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:25:04,015][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:25:05,032][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:25:06,049][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:25:07,063][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1681 MiB, GPU Memory: 959 MiB
[2022-09-16 02:25:08,076][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 1734 MiB, GPU Memory: 959 MiB
[2022-09-16 02:25:09,088][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 3013 MiB, GPU Memory: 1405 MiB
[2022-09-16 02:25:10,102][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 3558 MiB, GPU Memory: 1843 MiB
[2022-09-16 02:25:11,117][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 3558 MiB, GPU Memory: 1843 MiB
[2022-09-16 02:25:12,133][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 3558 MiB, GPU Memory: 1843 MiB
[2022-09-16 02:25:13,149][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 3558 MiB, GPU Memory: 1843 MiB
[2022-09-16 02:25:14,164][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 3558 MiB, GPU Memory: 1843 MiB
[2022-09-16 02:25:15,180][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 3558 MiB, GPU Memory: 1843 MiB
[2022-09-16 02:25:16,195][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 3558 MiB, GPU Memory: 1843 MiB
[2022-09-16 02:25:17,210][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 3558 MiB, GPU Memory: 1843 MiB
[2022-09-16 02:25:18,226][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 3558 MiB, GPU Memory: 1843 MiB
[2022-09-16 02:25:19,241][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 3558 MiB, GPU Memory: 1843 MiB
[2022-09-16 02:25:20,257][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 3558 MiB, GPU Memory: 1843 MiB
[2022-09-16 02:25:21,270][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 3558 MiB, GPU Memory: 1843 MiB
[2022-09-16 02:25:22,285][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 3558 MiB, GPU Memory: 1843 MiB
[2022-09-16 02:25:23,301][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 3558 MiB, GPU Memory: 1843 MiB
[2022-09-16 02:25:24,315][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 3558 MiB, GPU Memory: 1843 MiB
[2022-09-16 02:25:25,330][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 3558 MiB, GPU Memory: 1843 MiB
[2022-09-16 02:25:26,345][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 3558 MiB, GPU Memory: 1843 MiB
[2022-09-16 02:25:27,361][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 3558 MiB, GPU Memory: 1843 MiB
[2022-09-16 02:25:28,377][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 3564 MiB, GPU Memory: 1843 MiB
[2022-09-16 02:25:29,393][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 3568 MiB, GPU Memory: 1843 MiB
[2022-09-16 02:25:30,407][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 3568 MiB, GPU Memory: 1843 MiB
[2022-09-16 02:25:31,422][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 3568 MiB, GPU Memory: 1843 MiB
[2022-09-16 02:25:32,438][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 3568 MiB, GPU Memory: 1843 MiB
[2022-09-16 02:25:33,453][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 3568 MiB, GPU Memory: 1843 MiB
[2022-09-16 02:25:34,469][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 3568 MiB, GPU Memory: 1843 MiB
[2022-09-16 02:25:35,484][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 3568 MiB, GPU Memory: 1843 MiB
[2022-09-16 02:25:36,499][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 3568 MiB, GPU Memory: 1843 MiB
[2022-09-16 02:25:37,514][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 3568 MiB, GPU Memory: 1843 MiB
[2022-09-16 02:25:38,529][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 3568 MiB, GPU Memory: 1843 MiB
[2022-09-16 02:25:39,552][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 3568 MiB, GPU Memory: 1843 MiB
[2022-09-16 02:25:40,569][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 3568 MiB, GPU Memory: 1843 MiB
[2022-09-16 02:25:41,585][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 3568 MiB, GPU Memory: 1843 MiB
[2022-09-16 02:25:42,600][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 3568 MiB, GPU Memory: 1843 MiB
[2022-09-16 02:25:43,615][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 3568 MiB, GPU Memory: 1843 MiB
[2022-09-16 02:25:44,630][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 3568 MiB, GPU Memory: 1843 MiB
[2022-09-16 02:25:45,646][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 3568 MiB, GPU Memory: 1843 MiB
[2022-09-16 02:25:46,661][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 3568 MiB, GPU Memory: 1843 MiB
[2022-09-16 02:25:47,676][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 3568 MiB, GPU Memory: 1843 MiB
[2022-09-16 02:25:48,691][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 3568 MiB, GPU Memory: 1843 MiB
[2022-09-16 02:25:49,707][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 3568 MiB, GPU Memory: 1843 MiB
[2022-09-16 02:25:50,722][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 3568 MiB, GPU Memory: 1843 MiB
[2022-09-16 02:25:51,736][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 3568 MiB, GPU Memory: 1843 MiB
[2022-09-16 02:25:52,752][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 3568 MiB, GPU Memory: 1843 MiB
[2022-09-16 02:25:53,768][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 3568 MiB, GPU Memory: 1843 MiB
[2022-09-16 02:25:54,785][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 3568 MiB, GPU Memory: 1843 MiB
[2022-09-16 02:25:55,801][PROCESS_MONITOR][INFO]tritonserver(631012), Memory: 3568 MiB, GPU Memory: 1843 MiB
