[2022-09-18 21:53:26,371][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 975 MiB, GPU Memory: 517 MiB
[2022-09-18 21:53:52,758][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 995 MiB, GPU Memory: 517 MiB
[2022-09-18 21:53:53,772][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 996 MiB, GPU Memory: 517 MiB
[2022-09-18 21:53:54,786][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 996 MiB, GPU Memory: 517 MiB
[2022-09-18 21:53:55,801][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 996 MiB, GPU Memory: 517 MiB
[2022-09-18 21:53:56,816][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 996 MiB, GPU Memory: 517 MiB
[2022-09-18 21:53:57,831][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 996 MiB, GPU Memory: 517 MiB
[2022-09-18 21:53:58,846][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 996 MiB, GPU Memory: 517 MiB
[2022-09-18 21:53:59,861][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 996 MiB, GPU Memory: 517 MiB
[2022-09-18 21:54:00,876][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 996 MiB, GPU Memory: 517 MiB
[2022-09-18 21:54:01,891][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 996 MiB, GPU Memory: 517 MiB
[2022-09-18 21:54:02,906][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 997 MiB, GPU Memory: 517 MiB
[2022-09-18 21:54:03,921][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 997 MiB, GPU Memory: 517 MiB
[2022-09-18 21:54:04,936][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 997 MiB, GPU Memory: 517 MiB
[2022-09-18 21:54:05,950][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 997 MiB, GPU Memory: 517 MiB
[2022-09-18 21:54:06,965][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 997 MiB, GPU Memory: 517 MiB
[2022-09-18 21:54:07,980][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 998 MiB, GPU Memory: 517 MiB
[2022-09-18 21:54:08,995][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 998 MiB, GPU Memory: 517 MiB
[2022-09-18 21:54:10,010][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 998 MiB, GPU Memory: 517 MiB
[2022-09-18 21:54:11,025][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 998 MiB, GPU Memory: 517 MiB
[2022-09-18 21:54:12,039][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 998 MiB, GPU Memory: 517 MiB
[2022-09-18 21:54:13,054][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 998 MiB, GPU Memory: 517 MiB
[2022-09-18 21:54:14,069][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 998 MiB, GPU Memory: 517 MiB
[2022-09-18 21:54:15,084][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 998 MiB, GPU Memory: 517 MiB
[2022-09-18 21:54:16,099][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 998 MiB, GPU Memory: 517 MiB
[2022-09-18 21:54:17,114][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 998 MiB, GPU Memory: 517 MiB
[2022-09-18 21:54:18,128][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 999 MiB, GPU Memory: 517 MiB
[2022-09-18 21:54:19,143][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 999 MiB, GPU Memory: 517 MiB
[2022-09-18 21:54:20,157][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 999 MiB, GPU Memory: 517 MiB
[2022-09-18 21:54:21,172][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 999 MiB, GPU Memory: 517 MiB
[2022-09-18 21:54:22,187][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 999 MiB, GPU Memory: 517 MiB
[2022-09-18 21:54:23,202][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 999 MiB, GPU Memory: 517 MiB
[2022-09-18 21:54:24,217][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 999 MiB, GPU Memory: 517 MiB
[2022-09-18 21:54:25,232][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 999 MiB, GPU Memory: 517 MiB
[2022-09-18 21:54:26,247][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 999 MiB, GPU Memory: 517 MiB
[2022-09-18 21:54:27,262][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 999 MiB, GPU Memory: 517 MiB
[2022-09-18 21:54:28,277][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1000 MiB, GPU Memory: 517 MiB
[2022-09-18 21:54:29,292][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1000 MiB, GPU Memory: 517 MiB
[2022-09-18 21:54:30,307][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1000 MiB, GPU Memory: 517 MiB
[2022-09-18 21:54:31,322][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1000 MiB, GPU Memory: 517 MiB
[2022-09-18 21:54:32,336][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1000 MiB, GPU Memory: 517 MiB
[2022-09-18 21:54:33,351][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1000 MiB, GPU Memory: 517 MiB
[2022-09-18 21:54:34,365][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1000 MiB, GPU Memory: 517 MiB
[2022-09-18 21:54:35,380][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1000 MiB, GPU Memory: 517 MiB
[2022-09-18 21:54:36,394][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1000 MiB, GPU Memory: 517 MiB
[2022-09-18 21:54:37,408][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1000 MiB, GPU Memory: 517 MiB
[2022-09-18 21:54:38,422][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1000 MiB, GPU Memory: 517 MiB
[2022-09-18 21:54:39,436][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1000 MiB, GPU Memory: 517 MiB
[2022-09-18 21:54:40,451][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1000 MiB, GPU Memory: 517 MiB
[2022-09-18 21:54:41,466][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1000 MiB, GPU Memory: 517 MiB
[2022-09-18 21:54:42,480][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1000 MiB, GPU Memory: 517 MiB
[2022-09-18 21:54:43,494][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1000 MiB, GPU Memory: 517 MiB
[2022-09-18 21:54:44,508][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1000 MiB, GPU Memory: 517 MiB
[2022-09-18 21:54:45,524][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1000 MiB, GPU Memory: 517 MiB
[2022-09-18 21:54:46,540][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1000 MiB, GPU Memory: 517 MiB
[2022-09-18 21:54:47,554][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1000 MiB, GPU Memory: 517 MiB
[2022-09-18 21:54:48,568][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1000 MiB, GPU Memory: 517 MiB
[2022-09-18 21:54:49,583][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1000 MiB, GPU Memory: 517 MiB
[2022-09-18 21:54:50,598][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1000 MiB, GPU Memory: 517 MiB
[2022-09-18 21:54:51,612][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1000 MiB, GPU Memory: 517 MiB
[2022-09-18 21:54:52,628][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1000 MiB, GPU Memory: 517 MiB
[2022-09-18 21:54:53,642][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1000 MiB, GPU Memory: 517 MiB
[2022-09-18 21:54:54,656][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1000 MiB, GPU Memory: 517 MiB
[2022-09-18 21:54:55,670][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1000 MiB, GPU Memory: 517 MiB
[2022-09-18 21:54:56,685][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1000 MiB, GPU Memory: 517 MiB
[2022-09-18 21:54:57,700][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1000 MiB, GPU Memory: 517 MiB
[2022-09-18 21:54:58,714][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1000 MiB, GPU Memory: 517 MiB
[2022-09-18 21:54:59,728][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1000 MiB, GPU Memory: 517 MiB
[2022-09-18 21:55:00,744][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1000 MiB, GPU Memory: 517 MiB
[2022-09-18 21:55:01,758][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1000 MiB, GPU Memory: 517 MiB
[2022-09-18 21:55:02,773][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1000 MiB, GPU Memory: 517 MiB
[2022-09-18 21:55:03,788][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1000 MiB, GPU Memory: 517 MiB
[2022-09-18 21:55:04,802][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1000 MiB, GPU Memory: 517 MiB
[2022-09-18 21:55:05,817][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1000 MiB, GPU Memory: 517 MiB
[2022-09-18 21:55:06,831][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1000 MiB, GPU Memory: 517 MiB
[2022-09-18 21:55:07,846][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1000 MiB, GPU Memory: 517 MiB
[2022-09-18 21:55:08,861][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1001 MiB, GPU Memory: 517 MiB
[2022-09-18 21:55:09,874][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1001 MiB, GPU Memory: 517 MiB
[2022-09-18 21:55:10,888][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1001 MiB, GPU Memory: 517 MiB
[2022-09-18 21:55:11,902][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1001 MiB, GPU Memory: 517 MiB
[2022-09-18 21:55:12,916][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1001 MiB, GPU Memory: 517 MiB
[2022-09-18 21:55:13,931][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1001 MiB, GPU Memory: 517 MiB
[2022-09-18 21:55:14,946][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1001 MiB, GPU Memory: 517 MiB
[2022-09-18 21:55:15,961][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1001 MiB, GPU Memory: 517 MiB
[2022-09-18 21:55:16,976][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1001 MiB, GPU Memory: 517 MiB
[2022-09-18 21:55:17,990][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1001 MiB, GPU Memory: 517 MiB
[2022-09-18 21:55:19,006][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1001 MiB, GPU Memory: 517 MiB
[2022-09-18 21:55:20,021][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1001 MiB, GPU Memory: 517 MiB
[2022-09-18 21:55:21,036][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1001 MiB, GPU Memory: 517 MiB
[2022-09-18 21:55:22,051][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1001 MiB, GPU Memory: 517 MiB
[2022-09-18 21:55:23,066][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1001 MiB, GPU Memory: 517 MiB
[2022-09-18 21:55:24,080][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1001 MiB, GPU Memory: 517 MiB
[2022-09-18 21:55:25,095][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1001 MiB, GPU Memory: 517 MiB
[2022-09-18 21:55:26,109][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1001 MiB, GPU Memory: 517 MiB
[2022-09-18 21:55:27,124][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1001 MiB, GPU Memory: 517 MiB
[2022-09-18 21:55:28,139][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1001 MiB, GPU Memory: 517 MiB
[2022-09-18 21:55:29,153][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1001 MiB, GPU Memory: 517 MiB
[2022-09-18 21:55:30,168][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1001 MiB, GPU Memory: 517 MiB
[2022-09-18 21:55:31,182][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1001 MiB, GPU Memory: 517 MiB
[2022-09-18 21:55:32,196][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1001 MiB, GPU Memory: 517 MiB
[2022-09-18 21:55:33,210][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1001 MiB, GPU Memory: 517 MiB
[2022-09-18 21:55:34,226][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1001 MiB, GPU Memory: 517 MiB
[2022-09-18 21:55:35,240][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1001 MiB, GPU Memory: 517 MiB
[2022-09-18 21:55:36,255][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1001 MiB, GPU Memory: 517 MiB
[2022-09-18 21:55:37,270][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1001 MiB, GPU Memory: 517 MiB
[2022-09-18 21:55:38,285][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1001 MiB, GPU Memory: 517 MiB
[2022-09-18 21:55:39,300][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1001 MiB, GPU Memory: 517 MiB
[2022-09-18 21:55:40,314][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1001 MiB, GPU Memory: 517 MiB
[2022-09-18 21:55:41,329][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1001 MiB, GPU Memory: 517 MiB
[2022-09-18 21:55:42,344][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1001 MiB, GPU Memory: 517 MiB
[2022-09-18 21:55:43,359][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1001 MiB, GPU Memory: 517 MiB
[2022-09-18 21:55:44,373][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1001 MiB, GPU Memory: 517 MiB
[2022-09-18 21:55:45,388][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1001 MiB, GPU Memory: 517 MiB
[2022-09-18 21:55:46,404][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1001 MiB, GPU Memory: 517 MiB
[2022-09-18 21:55:47,419][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1002 MiB, GPU Memory: 517 MiB
[2022-09-18 21:55:48,434][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1002 MiB, GPU Memory: 517 MiB
[2022-09-18 21:55:49,449][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1002 MiB, GPU Memory: 517 MiB
[2022-09-18 21:55:50,464][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1002 MiB, GPU Memory: 517 MiB
[2022-09-18 21:55:51,478][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1002 MiB, GPU Memory: 517 MiB
[2022-09-18 21:55:52,492][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1002 MiB, GPU Memory: 517 MiB
[2022-09-18 21:55:53,506][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1002 MiB, GPU Memory: 517 MiB
[2022-09-18 21:55:54,521][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1002 MiB, GPU Memory: 517 MiB
[2022-09-18 21:55:55,535][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1002 MiB, GPU Memory: 517 MiB
[2022-09-18 21:55:56,550][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1002 MiB, GPU Memory: 517 MiB
[2022-09-18 21:55:57,564][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1002 MiB, GPU Memory: 517 MiB
[2022-09-18 21:55:58,578][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1002 MiB, GPU Memory: 517 MiB
[2022-09-18 21:55:59,593][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1002 MiB, GPU Memory: 517 MiB
[2022-09-18 21:56:00,608][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1002 MiB, GPU Memory: 517 MiB
[2022-09-18 21:56:01,622][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1002 MiB, GPU Memory: 517 MiB
[2022-09-18 21:56:02,637][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1002 MiB, GPU Memory: 517 MiB
[2022-09-18 21:56:03,652][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1002 MiB, GPU Memory: 517 MiB
[2022-09-18 21:56:04,666][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1002 MiB, GPU Memory: 517 MiB
[2022-09-18 21:56:05,682][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1002 MiB, GPU Memory: 517 MiB
[2022-09-18 21:56:06,697][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1002 MiB, GPU Memory: 517 MiB
[2022-09-18 21:56:07,711][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1002 MiB, GPU Memory: 517 MiB
[2022-09-18 21:56:08,726][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1002 MiB, GPU Memory: 517 MiB
[2022-09-18 21:56:09,741][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1002 MiB, GPU Memory: 517 MiB
[2022-09-18 21:56:10,756][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1002 MiB, GPU Memory: 517 MiB
[2022-09-18 21:56:11,772][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1002 MiB, GPU Memory: 517 MiB
[2022-09-18 21:56:12,786][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1002 MiB, GPU Memory: 517 MiB
[2022-09-18 21:56:13,801][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1002 MiB, GPU Memory: 517 MiB
[2022-09-18 21:56:14,816][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1002 MiB, GPU Memory: 517 MiB
[2022-09-18 21:56:15,830][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1002 MiB, GPU Memory: 517 MiB
[2022-09-18 21:56:16,845][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1002 MiB, GPU Memory: 517 MiB
[2022-09-18 21:56:17,858][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1002 MiB, GPU Memory: 517 MiB
[2022-09-18 21:56:18,873][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1002 MiB, GPU Memory: 517 MiB
[2022-09-18 21:56:19,888][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1002 MiB, GPU Memory: 517 MiB
[2022-09-18 21:56:20,903][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1002 MiB, GPU Memory: 517 MiB
[2022-09-18 21:56:21,918][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1002 MiB, GPU Memory: 517 MiB
[2022-09-18 21:56:22,932][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1002 MiB, GPU Memory: 517 MiB
[2022-09-18 21:56:23,947][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1002 MiB, GPU Memory: 517 MiB
[2022-09-18 21:56:24,962][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1002 MiB, GPU Memory: 517 MiB
[2022-09-18 21:56:25,977][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1002 MiB, GPU Memory: 517 MiB
[2022-09-18 21:56:26,992][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1002 MiB, GPU Memory: 517 MiB
[2022-09-18 21:56:28,007][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1002 MiB, GPU Memory: 517 MiB
[2022-09-18 21:56:29,022][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1002 MiB, GPU Memory: 517 MiB
[2022-09-18 21:56:30,037][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1002 MiB, GPU Memory: 517 MiB
[2022-09-18 21:56:31,052][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1002 MiB, GPU Memory: 517 MiB
[2022-09-18 21:56:32,067][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1002 MiB, GPU Memory: 517 MiB
[2022-09-18 21:56:33,082][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1002 MiB, GPU Memory: 517 MiB
[2022-09-18 21:56:34,096][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1002 MiB, GPU Memory: 517 MiB
[2022-09-18 21:56:35,111][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1002 MiB, GPU Memory: 517 MiB
[2022-09-18 21:56:36,126][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1002 MiB, GPU Memory: 517 MiB
[2022-09-18 21:56:37,141][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1002 MiB, GPU Memory: 517 MiB
[2022-09-18 21:56:38,156][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1002 MiB, GPU Memory: 517 MiB
[2022-09-18 21:56:39,170][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1002 MiB, GPU Memory: 517 MiB
[2022-09-18 21:56:40,184][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1002 MiB, GPU Memory: 517 MiB
[2022-09-18 21:56:41,200][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1002 MiB, GPU Memory: 517 MiB
[2022-09-18 21:56:42,215][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1002 MiB, GPU Memory: 517 MiB
[2022-09-18 21:56:43,230][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1002 MiB, GPU Memory: 517 MiB
[2022-09-18 21:56:44,244][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1002 MiB, GPU Memory: 517 MiB
[2022-09-18 21:56:45,259][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1002 MiB, GPU Memory: 517 MiB
[2022-09-18 21:56:46,273][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1002 MiB, GPU Memory: 517 MiB
[2022-09-18 21:56:47,288][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1002 MiB, GPU Memory: 517 MiB
[2022-09-18 21:56:48,303][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1002 MiB, GPU Memory: 517 MiB
[2022-09-18 21:56:49,318][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1002 MiB, GPU Memory: 517 MiB
[2022-09-18 21:56:50,333][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1002 MiB, GPU Memory: 517 MiB
[2022-09-18 21:56:51,348][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1002 MiB, GPU Memory: 517 MiB
[2022-09-18 21:56:52,363][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1002 MiB, GPU Memory: 517 MiB
[2022-09-18 21:56:53,377][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1002 MiB, GPU Memory: 517 MiB
[2022-09-18 21:56:54,392][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1002 MiB, GPU Memory: 517 MiB
[2022-09-18 21:56:55,406][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1002 MiB, GPU Memory: 517 MiB
[2022-09-18 21:56:56,421][PROCESS_MONITOR][INFO]tritonserver(184648), Memory: 1002 MiB, GPU Memory: 517 MiB
